user,anonymous,event_id,question_id,sent_at
6564c170db7421df824e0746,False,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:11:02
6564c170db7421df824fea4c,False,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:10:57
6564c170db7421df8251cd52,False,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:11:04
6564c170db7421df8253b058,False,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:11:01
6564c170db7421df8255935e,False,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:11:00
6564c170db7421df82577664,False,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:11:02
6564c170db7421df8259596a,False,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:10:59
z3c70,True,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:10:54
6564c170db7421df825d1f76,False,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:10:55
6564c170db7421df825f027c,False,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:11:00
6564c170db7421df8260e582,False,630b2d7fe03c3d824a19311f,630429a14f13dbdec7043218,2021-06-03 12:11:00
6564c170db7421df82156c92,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:01
6564c170db7421df82174f98,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:07
6564c170db7421df8219329e,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:58
6564c170db7421df821b15a4,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:37
6564c170db7421df821cf8aa,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:07
zdbb0,True,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:06
6564c170db7421df8220beb6,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:51
6564c170db7421df8222a1bc,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:57
6564c170db7421df822484c2,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:03
6564c170db7421df822667c8,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:00
6564c170db7421df82284ace,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:56
6564c170db7421df822a2dd4,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:58
6564c170db7421df822c10da,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:52
zf3e0,True,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:53
6564c170db7421df822fd6e6,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:49
6564c170db7421df8231b9ec,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:01
6564c170db7421df82339cf2,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:55
6564c170db7421df82357ff8,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:17
6564c170db7421df823762fe,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:02
6564c170db7421df82394604,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:03
6564c170db7421df823b290a,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:58
z0c10,True,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:03
6564c170db7421df823eef16,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:03
6564c170db7421df8240d21c,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:00
6564c170db7421df8242b522,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:08
6564c170db7421df82449828,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:00
6564c170db7421df82467b2e,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:57
6564c170db7421df82485e34,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:14
6564c170db7421df824a413a,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:58
z2440,True,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:53
6564c170db7421df824e0746,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:00
6564c170db7421df824fea4c,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:02
6564c170db7421df8251cd52,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:59
6564c170db7421df8253b058,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:19:04
6564c170db7421df8255935e,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:46
6564c170db7421df82577664,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:59
6564c170db7421df8259596a,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:56
z3c70,True,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:51
6564c170db7421df825d1f76,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:57
6564c170db7421df825f027c,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:56
6564c170db7421df8260e582,False,630b2d7fe03c3d824a19311f,6300fce7312d21b414a98d56,2021-06-03 12:18:55
6564c170db7421df82156c92,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:57
6564c170db7421df82174f98,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:09
6564c170db7421df8219329e,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:07
6564c170db7421df821b15a4,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:57
6564c170db7421df821cf8aa,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:58
zdbb0,True,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:04
6564c170db7421df8220beb6,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:12
6564c170db7421df8222a1bc,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:02
6564c170db7421df822484c2,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:55
6564c170db7421df822667c8,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:56
6564c170db7421df82284ace,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:07
6564c170db7421df822a2dd4,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:48
6564c170db7421df822c10da,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:45
zf3e0,True,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:12
6564c170db7421df822fd6e6,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:01
6564c170db7421df8231b9ec,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:55
6564c170db7421df82339cf2,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:04
6564c170db7421df82357ff8,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:11
6564c170db7421df823762fe,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:00
6564c170db7421df82394604,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:03
6564c170db7421df823b290a,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:09
z0c10,True,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:03
6564c170db7421df823eef16,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:07
6564c170db7421df8240d21c,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:06
6564c170db7421df8242b522,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:06
6564c170db7421df82449828,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:53
6564c170db7421df82467b2e,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:54
6564c170db7421df82485e34,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:05
6564c170db7421df824a413a,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:56
z2440,True,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:44
6564c170db7421df824e0746,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:51
6564c170db7421df824fea4c,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:05
6564c170db7421df8251cd52,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:47
6564c170db7421df8253b058,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:57
6564c170db7421df8255935e,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:04
6564c170db7421df82577664,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:55
6564c170db7421df8259596a,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:04
z3c70,True,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:26:03
6564c170db7421df825d1f76,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:52
6564c170db7421df825f027c,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:48
6564c170db7421df8260e582,False,630b2d7fe03c3d824a19311f,630c49111af2d83d7e2408b3,2021-06-03 12:25:53
6564c170db7421df82156c92,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:00
6564c170db7421df82174f98,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:59
6564c170db7421df8219329e,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:56
6564c170db7421df821b15a4,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:59
6564c170db7421df821cf8aa,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:54
zdbb0,True,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:00
6564c170db7421df8220beb6,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:57
6564c170db7421df8222a1bc,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:07
6564c170db7421df822484c2,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:06
6564c170db7421df822667c8,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:00
6564c170db7421df82284ace,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:04
6564c170db7421df822a2dd4,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:06
6564c170db7421df822c10da,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:03
zf3e0,True,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:01
6564c170db7421df822fd6e6,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:57
6564c170db7421df8231b9ec,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:58
6564c170db7421df82339cf2,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:00
6564c170db7421df82357ff8,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:56
6564c170db7421df823762fe,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:58
6564c170db7421df82394604,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:56
6564c170db7421df823b290a,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:55
z0c10,True,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:05
6564c170db7421df823eef16,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:58
6564c170db7421df8240d21c,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:55
6564c170db7421df8242b522,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:04
6564c170db7421df82449828,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:00
6564c170db7421df82467b2e,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:04
6564c170db7421df82485e34,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:59
6564c170db7421df824a413a,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:02
z2440,True,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:03
6564c170db7421df824e0746,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:00
6564c170db7421df824fea4c,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:55
6564c170db7421df8251cd52,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:00
6564c170db7421df8253b058,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:00
6564c170db7421df8255935e,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:58
6564c170db7421df82577664,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:55
6564c170db7421df8259596a,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:00
z3c70,True,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:59
6564c170db7421df825d1f76,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:03
6564c170db7421df825f027c,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:31:03
6564c170db7421df8260e582,False,630b2d7fe03c3d824a19311f,6304d09b642def1c11a54827,2021-06-03 12:30:58
6564c170db7421df8216ee5e,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:01
6564c170db7421df8218d164,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:02
6564c170db7421df821ab46a,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:09
z9770,True,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:06
6564c170db7421df821e7a76,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:59
6564c170db7421df82205d7c,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:59
6564c170db7421df82224082,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:54
6564c170db7421df82242388,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:03
6564c170db7421df8226068e,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:54
6564c170db7421df8227e994,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:46
6564c170db7421df8229cc9a,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:11
zafa0,True,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:07
6564c170db7421df822d92a6,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:59
6564c170db7421df822f75ac,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:07
6564c170db7421df823158b2,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:03
6564c170db7421df82333bb8,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:54
6564c170db7421df82351ebe,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:57
6564c170db7421df823701c4,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:58
6564c170db7421df8238e4ca,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:03
zc7d0,True,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:51
6564c170db7421df823caad6,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:02
6564c170db7421df823e8ddc,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:49
6564c170db7421df824070e2,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:56
6564c170db7421df824253e8,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:54
6564c170db7421df824436ee,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:53
6564c170db7421df824619f4,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:02
6564c170db7421df8247fcfa,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:48
ze000,True,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:01
6564c170db7421df824bc306,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:46
6564c170db7421df824da60c,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:05
6564c170db7421df824f8912,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:58
6564c170db7421df82516c18,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:04
6564c170db7421df82534f1e,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:03
6564c170db7421df82553224,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:53
6564c170db7421df8257152a,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:11
zf830,True,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:58
6564c170db7421df825adb36,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:49
6564c170db7421df825cbe3c,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:47
6564c170db7421df825ea142,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:08
6564c170db7421df82608448,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:53
6564c170db7421df8262674e,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:59
6564c170db7421df82644a54,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:07
6564c170db7421df82662d5a,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:15
z1060,True,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:01
6564c170db7421df8269f366,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:09
6564c170db7421df826bd66c,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:00
6564c170db7421df826db972,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:48
6564c170db7421df826f9c78,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:01
6564c170db7421df82717f7e,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:00
6564c170db7421df82736284,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:04
6564c170db7421df8275458a,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:54
z2890,True,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:47
6564c170db7421df82790b96,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:02
6564c170db7421df827aee9c,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:09
6564c170db7421df827cd1a2,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:59
6564c170db7421df827eb4a8,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:44
6564c170db7421df828097ae,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:04
6564c170db7421df82827ab4,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:07
6564c170db7421df82845dba,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:56
z40c0,True,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:00
6564c170db7421df828823c6,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:59
6564c170db7421df828a06cc,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:11
6564c170db7421df828be9d2,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:05
6564c170db7421df828dccd8,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:57
6564c170db7421df828fafde,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:30:51
6564c170db7421df829192e4,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:01
6564c170db7421df829375ea,False,630d1f10312f4d89c732eba3,6308b1d4f31423c02ea9714d,2021-06-03 14:31:11
6564c170db7421df8216ee5e,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:00
6564c170db7421df8218d164,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:06
6564c170db7421df821ab46a,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:45
z9770,True,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:53
6564c170db7421df821e7a76,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:36
6564c170db7421df82205d7c,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:56
6564c170db7421df82224082,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:52
6564c170db7421df82242388,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:09
6564c170db7421df8226068e,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:04
6564c170db7421df8227e994,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:08
6564c170db7421df8229cc9a,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:35
zafa0,True,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:00
6564c170db7421df822d92a6,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:12
6564c170db7421df822f75ac,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:20
6564c170db7421df823158b2,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:52
6564c170db7421df82333bb8,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:53
6564c170db7421df82351ebe,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:07
6564c170db7421df823701c4,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:11
6564c170db7421df8238e4ca,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:00
zc7d0,True,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:59
6564c170db7421df823caad6,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:04
6564c170db7421df823e8ddc,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:41
6564c170db7421df824070e2,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:56
6564c170db7421df824253e8,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:07
6564c170db7421df824436ee,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:08
6564c170db7421df824619f4,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:01
6564c170db7421df8247fcfa,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:58
ze000,True,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:16
6564c170db7421df824bc306,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:58
6564c170db7421df824da60c,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:04
6564c170db7421df824f8912,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:04
6564c170db7421df82516c18,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:42:21
6564c170db7421df82534f1e,False,630d1f10312f4d89c732eba3,630227035f9bd6c84ed141a1,2021-06-03 14:41:58
